 (1.9221033E-04,0.0000000E+00)      158567
 (1.2681598E-04,0.0000000E+00)      158546
 (1.8103149E-04,0.0000000E+00)      158568
 (1.7938958E-04,0.0000000E+00)      158862
 (1.1804211E-04,0.0000000E+00)      158860
 (1.7500365E-04,0.0000000E+00)      158971
 (1.8873703E-04,0.0000000E+00)      158840
 (1.3073139E-04,0.0000000E+00)      158886
 (1.9195616E-04,0.0000000E+00)      158883
 (2.0603160E-04,0.0000000E+00)      158738
 (1.4326930E-04,0.0000000E+00)      158740
 (1.8873326E-04,0.0000000E+00)      158845
 (2.0609159E-04,0.0000000E+00)      158665
 (1.2488944E-04,0.0000000E+00)      158710
 (1.7053344E-04,0.0000000E+00)      158707
 (1.9878939E-04,0.0000000E+00)      158727
 (1.1041959E-04,0.0000000E+00)      158729
 (1.6478078E-04,0.0000000E+00)      158834
 (2.1560876E-04,0.0000000E+00)      158653
 (1.1041608E-04,0.0000000E+00)      158604
 (1.8160568E-04,0.0000000E+00)      158654
 (2.2654040E-04,0.0000000E+00)      158917
 (1.2340445E-04,0.0000000E+00)      158908
 (1.8265055E-04,0.0000000E+00)      158961
 (2.2649477E-04,0.0000000E+00)      158696
 (1.3800379E-04,0.0000000E+00)      158643
 (1.9739363E-04,0.0000000E+00)      158644
 (2.4198346E-04,0.0000000E+00)      158951
 (1.4639611E-04,0.0000000E+00)      158954
 (1.8855740E-04,0.0000000E+00)      158973
 (2.5593350E-04,0.0000000E+00)      158909
 (1.5265602E-04,0.0000000E+00)      158913
 (1.7959018E-04,0.0000000E+00)      158936
 (2.3682821E-04,0.0000000E+00)      158719
 (1.3400399E-04,0.0000000E+00)      158716
 (1.7840188E-04,0.0000000E+00)      158667
 (2.3684335E-04,0.0000000E+00)      158739
 (1.4901026E-04,0.0000000E+00)      158625
 (1.9298519E-04,0.0000000E+00)      158626
 (2.2279797E-04,0.0000000E+00)      158819
 (1.4243829E-04,0.0000000E+00)      158866
 (1.8338827E-04,0.0000000E+00)      158789
 (2.2320409E-04,0.0000000E+00)      158901
 (1.5530511E-04,0.0000000E+00)      158778
 (1.9822607E-04,0.0000000E+00)      158780
 (2.3481614E-04,0.0000000E+00)      158746
 (1.6680725E-04,0.0000000E+00)      158747
 (1.9725776E-04,0.0000000E+00)      158853
 (2.5322282E-04,0.0000000E+00)      158612
 (1.6684987E-04,0.0000000E+00)      158583
 (2.1565043E-04,0.0000000E+00)      158613
 (2.6838918E-04,0.0000000E+00)      158764
 (1.8301563E-04,0.0000000E+00)      158762
 (2.1546760E-04,0.0000000E+00)      158708
 (2.8718435E-04,0.0000000E+00)      158607
 (2.0177555E-04,0.0000000E+00)      158606
 (2.1561341E-04,0.0000000E+00)      158580
 (3.0356654E-04,0.0000000E+00)      158639
 (2.1814070E-04,0.0000000E+00)      158636
 (2.1561181E-04,0.0000000E+00)      158598
 (3.0358162E-04,0.0000000E+00)      158599
 (2.3471238E-04,0.0000000E+00)      158643
 (2.3215932E-04,0.0000000E+00)      158640
 (3.1292601E-04,0.0000000E+00)      158933
 (2.4492946E-04,0.0000000E+00)      158960
 (2.4645249E-04,0.0000000E+00)      158957
 (2.9583581E-04,0.0000000E+00)      158563
 (2.4494337E-04,0.0000000E+00)      158544
 (2.2939482E-04,0.0000000E+00)      158564
 (2.8405833E-04,0.0000000E+00)      158858
 (2.3717849E-04,0.0000000E+00)      158860
 (2.2340828E-04,0.0000000E+00)      158808
 (3.0062950E-04,0.0000000E+00)      158806
 (2.3891167E-04,0.0000000E+00)      158751
 (2.3926682E-04,0.0000000E+00)      158807
 (2.9285223E-04,0.0000000E+00)      158970
 (2.3138779E-04,0.0000000E+00)      158859
 (2.2618998E-04,0.0000000E+00)      158862
 (2.9064802E-04,0.0000000E+00)      158703
 (2.4440812E-04,0.0000000E+00)      158645
 (2.4024904E-04,0.0000000E+00)      158615
 (2.9538752E-04,0.0000000E+00)      158852
 (2.5554548E-04,0.0000000E+00)      158891
 (2.4583447E-04,0.0000000E+00)      158897
 (2.8379323E-04,0.0000000E+00)      158854
 (2.4782959E-04,0.0000000E+00)      158856
 (2.3939920E-04,0.0000000E+00)      158803
 (2.8371532E-04,0.0000000E+00)      158663
 (2.2573484E-04,0.0000000E+00)      158564
 (2.1756456E-04,0.0000000E+00)      158565
 (2.6992912E-04,0.0000000E+00)      158872
 (2.1720446E-04,0.0000000E+00)      158823
 (2.1146305E-04,0.0000000E+00)      158879
 (2.7095139E-04,0.0000000E+00)      158887
 (2.3492469E-04,0.0000000E+00)      158772
 (2.2749614E-04,0.0000000E+00)      158774
 (2.5833276E-04,0.0000000E+00)      158726
 (2.2864609E-04,0.0000000E+00)      158725
 (2.2226640E-04,0.0000000E+00)      158832
 (2.7249346E-04,0.0000000E+00)      158787
 (2.2857469E-04,0.0000000E+00)      158733
 (2.3661513E-04,0.0000000E+00)      158788
 (2.7217413E-04,0.0000000E+00)      158667
 (2.0659859E-04,0.0000000E+00)      158572
 (2.1462356E-04,0.0000000E+00)      158574
 (2.6909154E-04,0.0000000E+00)      158595
 (2.2243916E-04,0.0000000E+00)      158627
 (2.3162276E-04,0.0000000E+00)      158623
 (2.8049559E-04,0.0000000E+00)      158896
 (2.1534449E-04,0.0000000E+00)      158841
 (2.3853034E-04,0.0000000E+00)      158885
 (2.8742914E-04,0.0000000E+00)      158677
 (2.2562551E-04,0.0000000E+00)      158621
 (2.5410502E-04,0.0000000E+00)      158624
 (2.8153128E-04,0.0000000E+00)      158699
 (2.1261527E-04,0.0000000E+00)      158704
 (2.4879395E-04,0.0000000E+00)      158799
 (2.8126928E-04,0.0000000E+00)      158705
 (2.2688361E-04,0.0000000E+00)      158761
 (2.6287077E-04,0.0000000E+00)      158758
 (2.9634655E-04,0.0000000E+00)      158945
 (2.4226010E-04,0.0000000E+00)      158941
 (2.6413682E-04,0.0000000E+00)      158925
 (3.0130718E-04,0.0000000E+00)      158623
 (2.4816676E-04,0.0000000E+00)      158680
 (2.7694445E-04,0.0000000E+00)      158624
 (3.0130835E-04,0.0000000E+00)      158597
 (2.6504468E-04,0.0000000E+00)      158635
 (2.9380477E-04,0.0000000E+00)      158632
 (3.0308025E-04,0.0000000E+00)      158700
 (2.8258743E-04,0.0000000E+00)      158757
 (3.1153389E-04,0.0000000E+00)      158755
 (2.9661416E-04,0.0000000E+00)      158965
 (2.8828043E-04,0.0000000E+00)      158910
 (3.2352519E-04,0.0000000E+00)      158900
 (3.1548468E-04,0.0000000E+00)      158651
 (2.8803656E-04,0.0000000E+00)      158603
 (3.4234222E-04,0.0000000E+00)      158652
 (3.3025435E-04,0.0000000E+00)      158904
 (2.9361085E-04,0.0000000E+00)      158857
 (3.5495689E-04,0.0000000E+00)      158910
 (3.4625447E-04,0.0000000E+00)      158927
 (3.0864877E-04,0.0000000E+00)      158924
 (3.5337129E-04,0.0000000E+00)      158887
 (3.4609652E-04,0.0000000E+00)      158721
 (3.2487125E-04,0.0000000E+00)      158775
 (3.6943809E-04,0.0000000E+00)      158774
 (3.5725601E-04,0.0000000E+00)      158944
 (3.2329213E-04,0.0000000E+00)      158921
 (3.8160919E-04,0.0000000E+00)      158948
 (3.7446182E-04,0.0000000E+00)      158614
 (3.2326169E-04,0.0000000E+00)      158584
 (3.9878816E-04,0.0000000E+00)      158616
 (3.7309632E-04,0.0000000E+00)      158914
 (3.3857281E-04,0.0000000E+00)      158940
 (4.1358155E-04,0.0000000E+00)      158938
 (3.9014607E-04,0.0000000E+00)      158622
 (3.3857007E-04,0.0000000E+00)      158586
 (4.3061189E-04,0.0000000E+00)      158625
 (3.8813721E-04,0.0000000E+00)      158976
 (3.4772104E-04,0.0000000E+00)      158952
 (4.4268387E-04,0.0000000E+00)      158946
 (4.0474429E-04,0.0000000E+00)      158626
 (3.4770151E-04,0.0000000E+00)      158587
 (4.5926723E-04,0.0000000E+00)      158629
 (4.2146226E-04,0.0000000E+00)      158633
 (3.6444637E-04,0.0000000E+00)      158630
 (4.5923478E-04,0.0000000E+00)      158589
 (4.3112322E-04,0.0000000E+00)      158863
 (3.7503731E-04,0.0000000E+00)      158916
 (4.7373693E-04,0.0000000E+00)      158911
 (4.3495197E-04,0.0000000E+00)      158593
 (3.9372407E-04,0.0000000E+00)      158619
 (4.9189560E-04,0.0000000E+00)      158615
 (4.5198086E-04,0.0000000E+00)      158642
 (3.9484055E-04,0.0000000E+00)      158592
 (5.0918141E-04,0.0000000E+00)      158645
 (4.4582554E-04,0.0000000E+00)      158763
 (3.8880538E-04,0.0000000E+00)      158824
 (4.9882900E-04,0.0000000E+00)      158811
 (4.3873559E-04,0.0000000E+00)      158833
 (3.8290245E-04,0.0000000E+00)      158962
 (4.8738348E-04,0.0000000E+00)      158835
 (4.2172952E-04,0.0000000E+00)      158560
 (3.6584219E-04,0.0000000E+00)      158559
 (4.8737391E-04,0.0000000E+00)      158541
 (4.4014442E-04,0.0000000E+00)      158770
 (3.6818505E-04,0.0000000E+00)      158718
 (5.0463597E-04,0.0000000E+00)      158772
 (4.3147715E-04,0.0000000E+00)      158707
 (3.6296892E-04,0.0000000E+00)      158808
 (4.9094990E-04,0.0000000E+00)      158709
 (4.1318717E-04,0.0000000E+00)      158697
 (3.6320652E-04,0.0000000E+00)      158663
 (4.7250345E-04,0.0000000E+00)      158699
 (4.0795913E-04,0.0000000E+00)      158674
 (3.7606861E-04,0.0000000E+00)      158731
 (4.8667152E-04,0.0000000E+00)      158734
 (4.0729524E-04,0.0000000E+00)      158730
 (3.9211725E-04,0.0000000E+00)      158785
 (5.0193770E-04,0.0000000E+00)      158782
 (4.1904789E-04,0.0000000E+00)      158738
 (4.0520125E-04,0.0000000E+00)      158732
 (5.0292577E-04,0.0000000E+00)      158677
 (4.0224913E-04,0.0000000E+00)      158574
 (4.0492410E-04,0.0000000E+00)      158549
 (4.8610556E-04,0.0000000E+00)      158575
 (3.9521456E-04,0.0000000E+00)      158719
 (3.9079587E-04,0.0000000E+00)      158722
 (4.8006474E-04,0.0000000E+00)      158823
 (4.0210749E-04,0.0000000E+00)      158850
 (3.9853735E-04,0.0000000E+00)      158742
 (4.9128255E-04,0.0000000E+00)      158744
 (4.2186218E-04,0.0000000E+00)      158618
 (4.0444636E-04,0.0000000E+00)      158594
 (5.1087776E-04,0.0000000E+00)      158621
 (4.2194116E-04,0.0000000E+00)      158690
 (4.1912435E-04,0.0000000E+00)      158635
 (5.2546285E-04,0.0000000E+00)      158636
 (3.9996405E-04,0.0000000E+00)      158579
 (3.9704493E-04,0.0000000E+00)      158573
 (5.2561949E-04,0.0000000E+00)      158661
 (3.9084439E-04,0.0000000E+00)      158701
 (3.9186518E-04,0.0000000E+00)      158803
 (5.1082100E-04,0.0000000E+00)      158704
 (3.8462898E-04,0.0000000E+00)      158784
 (3.7987228E-04,0.0000000E+00)      158836
 (5.0297234E-04,0.0000000E+00)      158838
 (3.7066112E-04,0.0000000E+00)      158694
 (3.7434095E-04,0.0000000E+00)      158786
 (4.9495167E-04,0.0000000E+00)      158691
 (3.8760991E-04,0.0000000E+00)      158765
 (3.7341716E-04,0.0000000E+00)      158875
 (5.0953374E-04,0.0000000E+00)      158764
 (3.8702777E-04,0.0000000E+00)      158708
 (3.8820840E-04,0.0000000E+00)      158650
 (5.2556332E-04,0.0000000E+00)      158651
 (3.8211039E-04,0.0000000E+00)      158791
 (3.7514389E-04,0.0000000E+00)      158694
 (5.1848195E-04,0.0000000E+00)      158692
 (3.7475431E-04,0.0000000E+00)      158773
 (3.6887862E-04,0.0000000E+00)      158831
 (5.0552783E-04,0.0000000E+00)      158825
 (3.6179030E-04,0.0000000E+00)      158713
 (3.6356630E-04,0.0000000E+00)      158810
 (4.9882592E-04,0.0000000E+00)      158710
 (3.4815280E-04,0.0000000E+00)      158713
 (3.5538417E-04,0.0000000E+00)      158712
 (4.9363868E-04,0.0000000E+00)      158814
 (3.4921232E-04,0.0000000E+00)      158947
 (3.6891951E-04,0.0000000E+00)      158927
 (5.0830480E-04,0.0000000E+00)      158926
 (3.3845802E-04,0.0000000E+00)      158874
 (3.6416153E-04,0.0000000E+00)      158975
 (4.9582386E-04,0.0000000E+00)      158876
 (3.3918937E-04,0.0000000E+00)      158751
 (3.7812363E-04,0.0000000E+00)      158641
 (5.1025877E-04,0.0000000E+00)      158642
 (3.5306654E-04,0.0000000E+00)      158945
 (3.8936760E-04,0.0000000E+00)      158949
 (5.1119982E-04,0.0000000E+00)      158977
 (3.6598684E-04,0.0000000E+00)      158956
 (4.0468367E-04,0.0000000E+00)      158953
 (5.1563705E-04,0.0000000E+00)      158931
 (3.6561344E-04,0.0000000E+00)      158932
 (4.1970803E-04,0.0000000E+00)      158801
 (5.2747299E-04,0.0000000E+00)      158802
 (3.6523602E-04,0.0000000E+00)      158669
 (4.0076283E-04,0.0000000E+00)      158727
 (5.0874177E-04,0.0000000E+00)      158725
 (3.7391152E-04,0.0000000E+00)      158881
 (4.1069667E-04,0.0000000E+00)      158923
 (5.2231166E-04,0.0000000E+00)      158919
 (3.6758318E-04,0.0000000E+00)      158760
 (4.0044470E-04,0.0000000E+00)      158811
 (5.1668473E-04,0.0000000E+00)      158815
 (3.8236176E-04,0.0000000E+00)      158795
 (4.1382029E-04,0.0000000E+00)      158796
 (5.1712547E-04,0.0000000E+00)      158930
 (3.9335777E-04,0.0000000E+00)      158769
 (4.2848114E-04,0.0000000E+00)      158770
 (5.1843206E-04,0.0000000E+00)      158881
 (3.9481616E-04,0.0000000E+00)      158656
 (4.0806530E-04,0.0000000E+00)      158670
 (4.9856317E-04,0.0000000E+00)      158673
 (3.8904499E-04,0.0000000E+00)      158777
 (3.9744741E-04,0.0000000E+00)      158830
 (4.9165275E-04,0.0000000E+00)      158833
 (3.9597490E-04,0.0000000E+00)      158853
 (4.1061756E-04,0.0000000E+00)      158899
 (5.0710025E-04,0.0000000E+00)      158891
 (4.0604000E-04,0.0000000E+00)      158903
 (4.2185150E-04,0.0000000E+00)      158897
 (5.1099068E-04,0.0000000E+00)      158968
 (3.9608809E-04,0.0000000E+00)      158812
 (4.1283685E-04,0.0000000E+00)      158809
 (5.1212334E-04,0.0000000E+00)      158935
 (4.0782915E-04,0.0000000E+00)      158783
 (4.1093837E-04,0.0000000E+00)      158703
 (5.2356703E-04,0.0000000E+00)      158735
 (4.0120378E-04,0.0000000E+00)      158843
 (3.9794517E-04,0.0000000E+00)      158836
 (5.1448989E-04,0.0000000E+00)      158786
 (3.9071514E-04,0.0000000E+00)      158829
 (3.9002459E-04,0.0000000E+00)      158889
 (4.9903942E-04,0.0000000E+00)      158878
 (3.8513108E-04,0.0000000E+00)      158773
 (3.8292902E-04,0.0000000E+00)      158683
 (4.8548306E-04,0.0000000E+00)      158685
 (3.9406682E-04,0.0000000E+00)      158744
 (3.8820124E-04,0.0000000E+00)      158743
 (4.8981258E-04,0.0000000E+00)      158852
 (4.0088408E-04,0.0000000E+00)      158682
 (3.9995700E-04,0.0000000E+00)      158742
 (5.0388934E-04,0.0000000E+00)      158737
 (4.0095783E-04,0.0000000E+00)      158741
 (4.1410758E-04,0.0000000E+00)      158798
 (5.1811727E-04,0.0000000E+00)      158796
 (4.1702602E-04,0.0000000E+00)      158634
 (4.1409055E-04,0.0000000E+00)      158590
 (5.3416786E-04,0.0000000E+00)      158637
 (4.1722899E-04,0.0000000E+00)      158705
 (4.2883804E-04,0.0000000E+00)      158648
 (5.4860563E-04,0.0000000E+00)      158649
 (4.0428070E-04,0.0000000E+00)      158882
 (4.1853081E-04,0.0000000E+00)      158880
 (5.4273574E-04,0.0000000E+00)      158977
 (3.9518776E-04,0.0000000E+00)      158723
 (4.0410686E-04,0.0000000E+00)      158726
 (5.3719367E-04,0.0000000E+00)      158829
 (4.1004305E-04,0.0000000E+00)      158605
 (4.2000244E-04,0.0000000E+00)      158606
 (5.3700316E-04,0.0000000E+00)      158718
 (4.1001770E-04,0.0000000E+00)      158660
 (3.9775416E-04,0.0000000E+00)      158560
 (5.1477330E-04,0.0000000E+00)      158561
 (4.0379536E-04,0.0000000E+00)      158826
 (3.8444539E-04,0.0000000E+00)      158878
 (5.0669280E-04,0.0000000E+00)      158880
 (3.8656115E-04,0.0000000E+00)      158577
 (3.6725530E-04,0.0000000E+00)      158576
 (5.0666911E-04,0.0000000E+00)      158550
 (3.8659861E-04,0.0000000E+00)      158724
 (3.8214872E-04,0.0000000E+00)      158778
 (5.2166788E-04,0.0000000E+00)      158776
 (3.9437224E-04,0.0000000E+00)      158893
 (3.8048363E-04,0.0000000E+00)      158969
 (5.3328369E-04,0.0000000E+00)      158890
 (4.1154941E-04,0.0000000E+00)      158732
 (3.8527598E-04,0.0000000E+00)      158840
 (5.4647907E-04,0.0000000E+00)      158731
 (4.0395040E-04,0.0000000E+00)      158805
 (3.7983476E-04,0.0000000E+00)      158859
 (5.3530326E-04,0.0000000E+00)      158854
 (4.1472833E-04,0.0000000E+00)      158918
 (3.8022493E-04,0.0000000E+00)      158959
 (5.4773316E-04,0.0000000E+00)      158915
 (4.0128999E-04,0.0000000E+00)      158839
 (3.7053402E-04,0.0000000E+00)      158838
 (5.4166338E-04,0.0000000E+00)      158964
 (4.0120454E-04,0.0000000E+00)      158690
 (3.8472842E-04,0.0000000E+00)      158749
 (5.5577856E-04,0.0000000E+00)      158747
 (3.9353213E-04,0.0000000E+00)      158849
 (3.7927029E-04,0.0000000E+00)      158797
 (5.4404762E-04,0.0000000E+00)      158847
 (3.9324380E-04,0.0000000E+00)      158871
 (3.9219297E-04,0.0000000E+00)      158761
 (5.5845454E-04,0.0000000E+00)      158762
 (3.8984671E-04,0.0000000E+00)      158868
 (4.0789362E-04,0.0000000E+00)      158917
 (5.7209918E-04,0.0000000E+00)      158912
 (3.8986211E-04,0.0000000E+00)      158894
 (4.2217766E-04,0.0000000E+00)      158775
 (5.8555632E-04,0.0000000E+00)      158776
 (3.8808055E-04,0.0000000E+00)      158894
 (4.3849659E-04,0.0000000E+00)      158928
 (6.0082739E-04,0.0000000E+00)      158926
 (3.8812443E-04,0.0000000E+00)      158730
 (4.5456414E-04,0.0000000E+00)      158613
 (6.1588828E-04,0.0000000E+00)      158614
 (3.8842150E-04,0.0000000E+00)      158728
 (4.7013725E-04,0.0000000E+00)      158611
 (6.3222379E-04,0.0000000E+00)      158612
 (4.0231354E-04,0.0000000E+00)      158785
 (4.8241450E-04,0.0000000E+00)      158787
 (6.3188898E-04,0.0000000E+00)      158921
 (3.9618064E-04,0.0000000E+00)      158942
 (4.7663611E-04,0.0000000E+00)      158824
 (6.2155112E-04,0.0000000E+00)      158828
 (3.9617778E-04,0.0000000E+00)      158741
 (4.9127045E-04,0.0000000E+00)      158629
 (6.3626346E-04,0.0000000E+00)      158630
 (4.0013751E-04,0.0000000E+00)      158930
 (5.0853309E-04,0.0000000E+00)      158950
 (6.5318891E-04,0.0000000E+00)      158946
 (4.1315408E-04,0.0000000E+00)      158798
 (5.2483036E-04,0.0000000E+00)      158800
 (6.5315759E-04,0.0000000E+00)      158931
 (4.2648322E-04,0.0000000E+00)      158953
 (5.2892842E-04,0.0000000E+00)      158975
 (6.6739781E-04,0.0000000E+00)      158950
 (4.2991492E-04,0.0000000E+00)      158981
 (5.3173449E-04,0.0000000E+00)      158939
 (6.7374838E-04,0.0000000E+00)      158943
 (4.2353015E-04,0.0000000E+00)      158815
 (5.2532402E-04,0.0000000E+00)      158936
 (6.6235516E-04,0.0000000E+00)      158816
 (4.2688203E-04,0.0000000E+00)      158980
 (5.3250854E-04,0.0000000E+00)      158943
 (6.6885562E-04,0.0000000E+00)      158938
 (4.2592915E-04,0.0000000E+00)      158877
 (5.4725941E-04,0.0000000E+00)      158767
 (6.8012817E-04,0.0000000E+00)      158768
 (4.4074398E-04,0.0000000E+00)      158616
 (5.6177541E-04,0.0000000E+00)      158617
 (6.8030442E-04,0.0000000E+00)      158733
 (4.4731793E-04,0.0000000E+00)      158922
 (5.7312887E-04,0.0000000E+00)      158909
 (6.7586219E-04,0.0000000E+00)      158942
 (4.5183793E-04,0.0000000E+00)      158740
 (5.7865126E-04,0.0000000E+00)      158680
 (6.8612304E-04,0.0000000E+00)      158737
 (4.5145338E-04,0.0000000E+00)      158548
 (5.6174229E-04,0.0000000E+00)      158572
 (6.6922046E-04,0.0000000E+00)      158571
 (4.4437556E-04,0.0000000E+00)      158961
 (5.5311929E-04,0.0000000E+00)      158831
 (6.5656722E-04,0.0000000E+00)      158835
 (4.3861938E-04,0.0000000E+00)      158959
 (5.4147345E-04,0.0000000E+00)      158828
 (6.4724690E-04,0.0000000E+00)      158827
 (4.3863151E-04,0.0000000E+00)      158539
 (5.2432180E-04,0.0000000E+00)      158556
 (6.3005980E-04,0.0000000E+00)      158555
 (4.3739221E-04,0.0000000E+00)      158979
 (5.3778861E-04,0.0000000E+00)      158940
 (6.4063584E-04,0.0000000E+00)      158944
 (4.1837789E-04,0.0000000E+00)      158692
 (5.3700357E-04,0.0000000E+00)      158662
 (6.2154490E-04,0.0000000E+00)      158695
 (4.0389341E-04,0.0000000E+00)      158698
 (5.2825589E-04,0.0000000E+00)      158697
 (6.1621104E-04,0.0000000E+00)      158797
 (3.8686450E-04,0.0000000E+00)      158566
 (5.1119161E-04,0.0000000E+00)      158565
 (6.1598863E-04,0.0000000E+00)      158545
 (3.7829275E-04,0.0000000E+00)      158965
 (5.0661218E-04,0.0000000E+00)      158843
 (6.0342473E-04,0.0000000E+00)      158846
 (3.7827782E-04,0.0000000E+00)      158666
